id_muni2020,year,name_muni2020,pop_total,pop_age20_39,pop_ageunknown
8226,1980,茨城県 那珂市,22884,6286,NA
8227,1980,茨城県 筑西市,56219,16529,NA
8228,1980,茨城県 坂東市,27564,8182,NA
8229,1980,茨城県 稲敷市,22070,5762,NA
8230,1980,茨城県 かすみがうら市,19238,5979,NA
8231,1980,茨城県 桜川市,26090,6944,NA
8232,1980,茨城県 神栖市,32975,11110,NA
8233,1980,茨城県 行方市,21547,5457,NA
8234,1980,茨城県 鉾田市,24197,6532,NA
8235,1980,茨城県 つくばみらい市,16550,5052,NA
8236,1980,茨城県 小美玉市,21806,6377,NA
8302,1980,茨城県 東茨城郡 茨城町,16558,4676,NA
8309,1980,茨城県 東茨城郡 大洗町,11008,2991,NA
8310,1980,茨城県 東茨城郡 城里町,10467,2458,NA
8341,1980,茨城県 那珂郡 東海村,14240,4658,NA
8364,1980,茨城県 久慈郡 大子町,15138,3207,NA
8442,1980,茨城県 稲敷郡 美浦村,6621,1957,NA
8443,1980,茨城県 稲敷郡 阿見町,16724,5181,2
8447,1980,茨城県 稲敷郡 河内町,5816,1442,NA
8521,1980,茨城県 結城郡 八千代町,11542,3091,NA
8542,1980,茨城県 猿島郡 五霞町,4324,1275,NA
8546,1980,茨城県 猿島郡 境町,12922,3819,NA
8564,1980,茨城県 北相馬郡 利根町,7258,2401,NA
9201,1980,栃木県 宇都宮市,206629,68438,NA
9202,1980,栃木県 足利市,84484,24998,1
9203,1980,栃木県 栃木市,86182,25531,NA
9204,1980,栃木県 佐野市,63612,18281,NA
9205,1980,栃木県 鹿沼市,49026,13887,NA
9206,1980,栃木県 日光市,49642,13484,NA
9208,1980,栃木県 小山市,63277,20726,NA
9209,1980,栃木県 真岡市,34867,10436,NA
9210,1980,栃木県 大田原市,35593,9887,NA
9211,1980,栃木県 矢板市,16534,4836,NA
9213,1980,栃木県 那須塩原市,43177,13609,NA
9214,1980,栃木県 さくら市,17760,5053,NA
9215,1980,栃木県 那須烏山市,17217,4250,NA
9216,1980,栃木県 下野市,21990,7141,NA
9301,1980,栃木県 河内郡 上三川町,11312,3574,3
9342,1980,栃木県 芳賀郡 益子町,11222,3160,3
9343,1980,栃木県 芳賀郡 茂木町,10242,2226,NA
9344,1980,栃木県 芳賀郡 市貝町,5254,1273,NA
9345,1980,栃木県 芳賀郡 芳賀町,8443,2200,NA
9361,1980,栃木県 下都賀郡 壬生町,17549,5844,4
9364,1980,栃木県 下都賀郡 野木町,8315,2670,NA
9384,1980,栃木県 塩谷郡 塩谷町,7701,1949,NA
9386,1980,栃木県 塩谷郡 高根沢町,11563,3249,NA
9407,1980,栃木県 那須郡 那須町,13473,3493,NA
9411,1980,栃木県 那須郡 那珂川町,11564,2678,NA
10201,1980,群馬県 前橋市,159151,48670,NA
10202,1980,群馬県 高崎市,163817,50958,NA
10203,1980,群馬県 桐生市,76509,21521,NA
10204,1980,群馬県 伊勢崎市,80751,24022,NA
10205,1980,群馬県 太田市,87864,27896,NA
10206,1980,群馬県 沼田市,28860,7807,NA
10207,1980,群馬県 館林市,35964,11135,1
10208,1980,群馬県 渋川市,45189,12908,NA
10209,1980,群馬県 藤岡市,32288,9364,NA
10210,1980,群馬県 富岡市,27288,7670,NA
10211,1980,群馬県 安中市,31972,8543,NA
10212,1980,群馬県 みどり市,22354,6841,NA
10344,1980,群馬県 北群馬郡 榛東村,4809,1460,NA
10345,1980,群馬県 北群馬郡 吉岡町,5753,1686,NA
10366,1980,群馬県 多野郡 上野村,1162,197,NA
10367,1980,群馬県 多野郡 神流町,2777,526,NA
10382,1980,群馬県 甘楽郡 下仁田町,7772,1768,NA
10383,1980,群馬県 甘楽郡 南牧村,3048,510,NA
10384,1980,群馬県 甘楽郡 甘楽町,7057,1879,NA
10421,1980,群馬県 吾妻郡 中之条町,11526,2763,NA
10424,1980,群馬県 吾妻郡 長野原町,3638,926,NA
10425,1980,群馬県 吾妻郡 嬬恋村,5414,1405,NA
10426,1980,群馬県 吾妻郡 草津町,4780,1303,NA
10428,1980,群馬県 吾妻郡 高山村,2109,481,NA
10429,1980,群馬県 吾妻郡 東吾妻町,10235,2397,NA
10443,1980,群馬県 利根郡 片品村,3149,745,NA
10444,1980,群馬県 利根郡 川場村,1987,459,NA
10448,1980,群馬県 利根郡 昭和村,4147,1041,NA
10449,1980,群馬県 利根郡 みなかみ町,14228,3484,NA
10464,1980,群馬県 佐波郡 玉村町,8968,2796,NA
10521,1980,群馬県 邑楽郡 板倉町,8119,2282,NA
10522,1980,群馬県 邑楽郡 明和町,4908,1454,NA
10523,1980,群馬県 邑楽郡 千代田町,5436,1638,NA
10524,1980,群馬県 邑楽郡 大泉町,15663,5693,NA
10525,1980,群馬県 邑楽郡 邑楽町,10999,3558,1
11100,1980,埼玉県 さいたま市,435110,146665,131
11201,1980,埼玉県 川越市,126742,43041,35
11202,1980,埼玉県 熊谷市,89049,28037,NA
11203,1980,埼玉県 川口市,213998,74369,131
11206,1980,埼玉県 行田市,38958,12301,NA
11207,1980,埼玉県 秩父市,39401,10252,NA
11208,1980,埼玉県 所沢市,117046,40802,86
11209,1980,埼玉県 飯能市,32037,9699,NA
11210,1980,埼玉県 加須市,43824,13244,NA
11211,1980,埼玉県 本庄市,36852,10794,NA
11212,1980,埼玉県 東松山市,31082,10119,NA
11214,1980,埼玉県 春日部市,93736,33364,NA
11215,1980,埼玉県 狭山市,60354,21488,62
11216,1980,埼玉県 羽生市,24792,7467,2
11217,1980,埼玉県 鴻巣市,43293,14276,NA
11218,1980,埼玉県 深谷市,60713,18916,NA
11219,1980,埼玉県 上尾市,81645,28550,5
11221,1980,埼玉県 草加市,91315,33354,18
11222,1980,埼玉県 越谷市,110925,39511,67
11223,1980,埼玉県 蕨市,34650,12148,10
11224,1980,埼玉県 戸田市,37551,12896,35
11225,1980,埼玉県 入間市,51886,17643,2
11227,1980,埼玉県 朝霞市,42513,15423,36
11228,1980,埼玉県 志木市,24815,8782,NA
11229,1980,埼玉県 和光市,24016,8597,17
11230,1980,埼玉県 新座市,59037,20433,30
11231,1980,埼玉県 桶川市,27569,8996,7
11232,1980,埼玉県 久喜市,57314,19591,NA
11233,1980,埼玉県 北本市,25290,8820,4
11234,1980,埼玉県 八潮市,30377,10713,24
11235,1980,埼玉県 富士見市,39530,13829,31
11237,1980,埼玉県 三郷市,47939,18322,3
11238,1980,埼玉県 蓮田市,22594,7293,NA
11239,1980,埼玉県 坂戸市,37890,14606,69
11240,1980,埼玉県 幸手市,24776,8754,2
11241,1980,埼玉県 鶴ヶ島市,17647,6702,3
11242,1980,埼玉県 日高市,21564,7387,2
11243,1980,埼玉県 吉川市,19349,7042,6
11245,1980,埼玉県 ふじみ野市,45629,15746,3
11246,1980,埼玉県 白岡市,15599,5156,3
11301,1980,埼玉県 北足立郡 伊奈町,10477,3723,2
11324,1980,埼玉県 入間郡 三芳町,14306,5043,14
11326,1980,埼玉県 入間郡 毛呂山町,15646,5599,3
11327,1980,埼玉県 入間郡 越生町,5600,1640,1
11341,1980,埼玉県 比企郡 滑川町,4603,1451,NA
11342,1980,埼玉県 比企郡 嵐山町,8131,2618,2
11343,1980,埼玉県 比企郡 小川町,13648,3938,NA
11346,1980,埼玉県 比企郡 川島町,8725,2597,NA
11347,1980,埼玉県 比企郡 吉見町,7952,2388,NA
11348,1980,埼玉県 比企郡 鳩山町,5050,1747,1
11349,1980,埼玉県 比企郡 ときがわ町,5640,1536,NA
11361,1980,埼玉県 秩父郡 横瀬町,4787,1342,NA
11362,1980,埼玉県 秩父郡 皆野町,6580,1673,NA
11363,1980,埼玉県 秩父郡 長瀞町,4614,1206,NA
11365,1980,埼玉県 秩父郡 小鹿野町,8185,1910,NA
11369,1980,埼玉県 秩父郡 東秩父村,2354,560,NA
11381,1980,埼玉県 児玉郡 美里町,5587,1488,NA
11383,1980,埼玉県 児玉郡 神川町,6022,1616,NA
11385,1980,埼玉県 児玉郡 上里町,9949,2962,NA
11408,1980,埼玉県 大里郡 寄居町,14470,4198,NA
11442,1980,埼玉県 南埼玉郡 宮代町,14320,4895,NA
11464,1980,埼玉県 北葛飾郡 杉戸町,17036,5854,2
11465,1980,埼玉県 北葛飾郡 松伏町,9216,3033,NA
12100,1980,千葉県 千葉市,369569,133031,421
12202,1980,千葉県 銚子市,46459,12565,1
12203,1980,千葉県 市川市,179275,67584,227
12204,1980,千葉県 船橋市,233494,82558,95
12205,1980,千葉県 館山市,29301,7377,NA
12206,1980,千葉県 木更津市,55150,18077,10
12207,1980,千葉県 松戸市,198064,73261,188
12208,1980,千葉県 野田市,55623,18000,NA
12210,1980,千葉県 茂原市,36228,11200,14
12211,1980,千葉県 成田市,41994,14115,NA
12212,1980,千葉県 佐倉市,50776,16291,4
12213,1980,千葉県 東金市,18272,5205,1
12215,1980,千葉県 旭市,33492,9337,NA
12216,1980,千葉県 習志野市,60962,21576,NA
12217,1980,千葉県 柏市,133733,46401,88
12218,1980,千葉県 勝浦市,13072,2860,NA
12219,1980,千葉県 市原市,104267,35420,72
12220,1980,千葉県 流山市,53148,17776,16
12221,1980,千葉県 八千代市,66768,23870,31
12222,1980,千葉県 我孫子市,50702,17430,34
12223,1980,千葉県 鴨川市,21421,5036,NA
12224,1980,千葉県 鎌ケ谷市,37797,12964,4
12225,1980,千葉県 君津市,38175,11707,NA
12226,1980,千葉県 富津市,28460,7845,NA
12227,1980,千葉県 浦安市,31633,13000,24
12228,1980,千葉県 四街道市,29545,10075,5
12229,1980,千葉県 袖ケ浦市,19147,6335,11
12230,1980,千葉県 八街市,15975,4748,NA
12231,1980,千葉県 印西市,15177,4284,NA
12232,1980,千葉県 白井市,12424,4535,NA
12233,1980,千葉県 富里市,11386,3894,NA
12234,1980,千葉県 南房総市,28934,6212,NA
12235,1980,千葉県 匝瑳市,21003,5353,NA
12236,1980,千葉県 香取市,46828,12608,NA
12237,1980,千葉県 山武市,22403,5904,NA
12238,1980,千葉県 いすみ市,22212,5195,NA
12239,1980,千葉県 大網白里市,13124,3661,NA
12322,1980,千葉県 印旛郡 酒々井町,6513,2166,NA
12329,1980,千葉県 印旛郡 栄町,4898,1309,NA
12342,1980,千葉県 香取郡 神崎町,2836,739,NA
12347,1980,千葉県 香取郡 多古町,8735,2098,NA
12349,1980,千葉県 香取郡 東庄町,8990,2581,NA
12403,1980,千葉県 山武郡 九十九里町,9244,2428,NA
12409,1980,千葉県 山武郡 芝山町,3917,985,NA
12410,1980,千葉県 山武郡 横芝光町,12995,3424,NA
12421,1980,千葉県 長生郡 一宮町,5444,1443,4
12422,1980,千葉県 長生郡 睦沢町,3895,992,NA
12423,1980,千葉県 長生郡 長生村,5253,1424,NA
12424,1980,千葉県 長生郡 白子町,5957,1578,NA
12426,1980,千葉県 長生郡 長柄町,3787,964,NA
12427,1980,千葉県 長生郡 長南町,5827,1406,NA
12441,1980,千葉県 夷隅郡 大多喜町,6932,1472,NA
12443,1980,千葉県 夷隅郡 御宿町,4459,1009,NA
12463,1980,千葉県 安房郡 鋸南町,6592,1491,NA
13101,1980,東京都 千代田区,28074,7941,9
13102,1980,東京都 中央区,42581,12386,14
13103,1980,東京都 港区,105709,36221,494
13104,1980,東京都 新宿区,173078,63711,420
13105,1980,東京都 文京区,102951,34376,5
13106,1980,東京都 台東区,92969,27448,16
13107,1980,東京都 墨田区,116594,36828,132
13108,1980,東京都 江東区,176235,60885,90
13109,1980,東京都 品川区,174098,60755,64
13110,1980,東京都 目黒区,139422,51936,220
13111,1980,東京都 大田区,324344,110228,270
13112,1980,東京都 世田谷区,394429,143609,550
13113,1980,東京都 渋谷区,128672,48713,91
13114,1980,東京都 中野区,172541,64488,141
13115,1980,東京都 杉並区,271109,100837,467
13116,1980,東京都 豊島区,143995,52755,240
13117,1980,東京都 北区,194726,65875,373
13118,1980,東京都 荒川区,97771,30364,74
13119,1980,東京都 板橋区,245640,87317,359
13120,1980,東京都 練馬区,278367,93976,254
13121,1980,東京都 足立区,307226,99744,257
13122,1980,東京都 葛飾区,208307,66911,89
13123,1980,東京都 江戸川区,243217,82911,241
13201,1980,東京都 八王子市,190159,62640,52
13202,1980,東京都 立川市,71238,23920,88
13203,1980,東京都 武蔵野市,67557,25028,107
13204,1980,東京都 三鷹市,79194,28030,160
13205,1980,東京都 青梅市,49110,15732,8
13206,1980,東京都 府中市,90652,31065,178
13207,1980,東京都 昭島市,44295,14989,26
13208,1980,東京都 調布市,86776,30144,183
13209,1980,東京都 町田市,147426,49254,131
13210,1980,東京都 小金井市,49350,17780,114
13211,1980,東京都 小平市,74524,25323,30
13212,1980,東京都 日野市,70620,24506,10
13213,1980,東京都 東村山市,59117,18685,24
13214,1980,東京都 国分寺市,44031,15075,64
13215,1980,東京都 国立市,31813,11532,45
13218,1980,東京都 福生市,24439,8588,51
13219,1980,東京都 狛江市,34123,11522,12
13220,1980,東京都 東大和市,32346,10510,13
13221,1980,東京都 清瀬市,31121,9514,22
13222,1980,東京都 東久留米市,52770,17826,21
13223,1980,東京都 武蔵村山市,27640,9022,25
13224,1980,東京都 多摩市,47244,17826,13
13225,1980,東京都 稲城市,23440,8321,1
13227,1980,東京都 羽村市,20205,7305,9
13228,1980,東京都 あきる野市,31143,9636,NA
13229,1980,東京都 西東京市,77830,25684,65
13303,1980,東京都 西多摩郡 瑞穂町,11244,3443,4
13305,1980,東京都 西多摩郡 日の出町,6849,2138,NA
13307,1980,東京都 西多摩郡 檜原村,2076,451,NA
13308,1980,東京都 西多摩郡 奥多摩町,4892,1246,NA
13361,1980,東京都 大島支庁 大島町,5500,1310,NA
13362,1980,東京都 大島支庁 利島村,131,32,NA
13363,1980,東京都 大島支庁 新島村,1864,437,NA
13364,1980,東京都 大島支庁 神津島村,1084,276,NA
13381,1980,東京都 三宅支庁 三宅村,2143,410,NA
13382,1980,東京都 三宅支庁 御蔵島村,104,25,NA
13401,1980,東京都 八丈支庁 八丈町,5161,1209,NA
13402,1980,東京都 八丈支庁 青ヶ島村,83,17,NA
13421,1980,東京都 小笠原支庁 小笠原村,650,237,NA
14100,1980,神奈川県 横浜市,1356659,459225,714
14130,1980,神奈川県 川崎市,497533,178631,179
14150,1980,神奈川県 相模原市,241996,84859,NA
14201,1980,神奈川県 横須賀市,206511,63738,57
14203,1980,神奈川県 平塚市,104333,35158,24
14204,1980,神奈川県 鎌倉市,88054,25837,39
14205,1980,神奈川県 藤沢市,147967,49394,215
14206,1980,神奈川県 小田原市,89841,28089,NA
14207,1980,神奈川県 茅ヶ崎市,85395,27460,5
14208,1980,神奈川県 逗子市,30258,8670,2
14210,1980,神奈川県 三浦市,24425,7294,2
14211,1980,神奈川県 秦野市,58621,21019,8
14212,1980,神奈川県 厚木市,70274,25694,37
14213,1980,神奈川県 大和市,82024,29176,54
14214,1980,神奈川県 伊勢原市,34479,11794,NA
14215,1980,神奈川県 海老名市,37650,13147,5
14216,1980,神奈川県 座間市,45035,16141,28
14217,1980,神奈川県 南足柄市,20072,6561,4
14218,1980,神奈川県 綾瀬市,31433,11103,NA
14301,1980,神奈川県 三浦郡 葉山町,14653,4208,2
14321,1980,神奈川県 高座郡 寒川町,17293,5983,4
14341,1980,神奈川県 中郡 大磯町,15160,4410,2
14342,1980,神奈川県 中郡 二宮町,13802,4309,NA
14361,1980,神奈川県 足柄上郡 中井町,4212,1413,NA
14362,1980,神奈川県 足柄上郡 大井町,6317,2184,NA
14363,1980,神奈川県 足柄上郡 松田町,6450,2041,NA
14364,1980,神奈川県 足柄上郡 山北町,6976,1953,NA
14366,1980,神奈川県 足柄上郡 開成町,5334,1690,NA
14382,1980,神奈川県 足柄下郡 箱根町,10687,3115,NA
14383,1980,神奈川県 足柄下郡 真鶴町,5161,1430,NA
14384,1980,神奈川県 足柄下郡 湯河原町,13459,3934,13
14401,1980,神奈川県 愛甲郡 愛川町,14526,4871,NA
14402,1980,神奈川県 愛甲郡 清川村,1737,558,NA
15100,1980,新潟県 新潟市,373807,115969,NA
15202,1980,新潟県 長岡市,147911,41746,NA
15204,1980,新潟県 三条市,55935,15844,NA
15205,1980,新潟県 柏崎市,49506,12392,NA
15206,1980,新潟県 新発田市,52689,13950,NA
15208,1980,新潟県 小千谷市,22836,6004,NA
15209,1980,新潟県 加茂市,18858,5105,NA
15210,1980,新潟県 十日町市,40155,9808,NA
15211,1980,新潟県 見附市,21738,5871,NA
15212,1980,新潟県 村上市,41985,10083,NA
15213,1980,新潟県 燕市,42231,12344,NA
15216,1980,新潟県 糸魚川市,31672,7312,NA
15217,1980,新潟県 妙高市,21804,5161,NA
15218,1980,新潟県 五泉市,32651,8631,NA
15222,1980,新潟県 上越市,110624,28617,NA
15223,1980,新潟県 阿賀野市,24332,6182,NA
15224,1980,新潟県 佐渡市,44791,8498,NA
15225,1980,新潟県 魚沼市,24419,5957,NA
15226,1980,新潟県 南魚沼市,31997,8133,NA
15227,1980,新潟県 胎内市,18163,4785,NA
15307,1980,新潟県 北蒲原郡 聖籠町,6162,1665,NA
15342,1980,新潟県 西蒲原郡 弥彦村,4088,1138,NA
15361,1980,新潟県 南蒲原郡 田上町,5883,1664,NA
15385,1980,新潟県 東蒲原郡 阿賀町,10478,1964,NA
15405,1980,新潟県 三島郡 出雲崎町,3776,679,NA
15461,1980,新潟県 南魚沼郡 湯沢町,4585,1224,NA
15482,1980,新潟県 中魚沼郡 津南町,7102,1382,NA
15504,1980,新潟県 刈羽郡 刈羽村,2723,603,NA
15581,1980,新潟県 岩船郡 関川村,4515,918,NA
15586,1980,新潟県 岩船郡 粟島浦村,288,52,NA
16201,1980,富山県 富山市,201097,60425,NA
16202,1980,富山県 高岡市,97032,28416,NA
16204,1980,富山県 魚津市,25910,7220,NA
16205,1980,富山県 氷見市,32360,8718,NA
16206,1980,富山県 滑川市,16115,4409,NA
16207,1980,富山県 黒部市,22299,6224,NA
16208,1980,富山県 砺波市,22732,6051,NA
16209,1980,富山県 小矢部市,18720,5087,NA
16210,1980,富山県 南砺市,34704,8668,NA
16211,1980,富山県 射水市,47062,13952,NA
16321,1980,富山県 中新川郡 舟橋村,715,182,NA
16322,1980,富山県 中新川郡 上市町,12411,3444,NA
16323,1980,富山県 中新川郡 立山町,14361,4030,NA
16342,1980,富山県 下新川郡 入善町,15323,4045,NA
16343,1980,富山県 下新川郡 朝日町,9932,2371,NA
17201,1980,石川県 金沢市,213427,70329,163
17202,1980,石川県 七尾市,36471,9363,NA
17203,1980,石川県 小松市,53508,15511,NA
17204,1980,石川県 輪島市,23450,5170,NA
17205,1980,石川県 珠洲市,14453,3003,NA
17206,1980,石川県 加賀市,41400,11598,NA
17207,1980,石川県 羽咋市,15080,3942,NA
17209,1980,石川県 かほく市,17625,5015,NA
17210,1980,石川県 白山市,41815,12554,NA
17211,1980,石川県 能美市,19077,5555,NA
17212,1980,石川県 野々市市,14972,5772,21
17324,1980,石川県 能美郡 川北町,2238,581,NA
17361,1980,石川県 河北郡 津幡町,12099,3457,NA
17365,1980,石川県 河北郡 内灘町,10501,3826,NA
17384,1980,石川県 羽咋郡 志賀町,15977,3799,NA
17386,1980,石川県 羽咋郡 宝達志水町,8978,2313,NA
17407,1980,石川県 鹿島郡 中能登町,11756,2930,NA
17461,1980,石川県 鳳珠郡 穴水町,7378,1607,NA
17463,1980,石川県 鳳珠郡 能登町,16317,3682,NA
18201,1980,福井県 福井市,133993,40037,NA
18202,1980,福井県 敦賀市,31761,9410,NA
18204,1980,福井県 小浜市,17749,4296,NA
18205,1980,福井県 大野市,22562,5807,NA
18206,1980,福井県 勝山市,15890,3967,NA
18207,1980,福井県 鯖江市,30509,8715,NA
18208,1980,福井県 あわら市,16379,4326,NA
18209,1980,福井県 越前市,42331,11655,NA
18210,1980,福井県 坂井市,39458,10854,NA
18322,1980,福井県 吉田郡 永平寺町,10112,2600,NA
18382,1980,福井県 今立郡 池田町,2329,402,NA
18404,1980,福井県 南条郡 南越前町,7173,1688,NA
18423,1980,福井県 丹生郡 越前町,13347,3347,NA
18442,1980,福井県 三方郡 美浜町,6672,1718,NA
18481,1980,福井県 大飯郡 高浜町,5855,1479,NA
18483,1980,福井県 大飯郡 おおい町,4626,1086,NA
18501,1980,福井県 三方上中郡 若狭町,9339,2236,NA
19201,1980,山梨県 甲府市,105710,30935,NA
19202,1980,山梨県 富士吉田市,27487,8254,2
19204,1980,山梨県 都留市,16947,5181,NA
19205,1980,山梨県 山梨市,20118,5167,NA
19206,1980,山梨県 大月市,18335,4863,1
19207,1980,山梨県 韮崎市,14070,3700,NA
19208,1980,山梨県 南アルプス市,27831,7408,NA
19209,1980,山梨県 北杜市,22834,4709,NA
19210,1980,山梨県 甲斐市,22721,7543,NA
19211,1980,山梨県 笛吹市,29067,7765,NA
19212,1980,山梨県 上野原市,14074,3746,NA
19213,1980,山梨県 甲州市,19210,4764,NA
19214,1980,山梨県 中央市,8599,2667,NA
19346,1980,山梨県 西八代郡 市川三郷町,11339,2812,NA
19364,1980,山梨県 南巨摩郡 早川町,1596,214,NA
19365,1980,山梨県 南巨摩郡 身延町,12058,2323,NA
19366,1980,山梨県 南巨摩郡 南部町,6361,1468,NA
19368,1980,山梨県 南巨摩郡 富士川町,9666,2294,NA
19384,1980,山梨県 中巨摩郡 昭和町,4405,1424,NA
19422,1980,山梨県 南都留郡 道志村,1116,256,NA
19423,1980,山梨県 南都留郡 西桂町,2044,558,NA
19424,1980,山梨県 南都留郡 忍野村,2936,955,NA
19425,1980,山梨県 南都留郡 山中湖村,2391,749,NA
19429,1980,山梨県 南都留郡 鳴沢村,1168,320,NA
19430,1980,山梨県 南都留郡 富士河口湖町,9276,2686,NA
19442,1980,山梨県 北都留郡 小菅村,638,109,NA
19443,1980,山梨県 北都留郡 丹波山村,610,109,NA
20201,1980,長野県 長野市,185069,53624,NA
20202,1980,長野県 松本市,114481,32837,NA
20203,1980,長野県 上田市,78472,21077,NA
20204,1980,長野県 岡谷市,32274,9394,NA
20205,1980,長野県 飯田市,57637,14853,NA
20206,1980,長野県 諏訪市,26405,7943,NA
20207,1980,長野県 須坂市,27059,7659,NA
20208,1980,長野県 小諸市,21797,5901,NA
20209,1980,長野県 伊那市,34881,8818,NA
20210,1980,長野県 駒ヶ根市,16081,4372,NA
20211,1980,長野県 中野市,23010,6091,NA
20212,1980,長野県 大町市,18562,4744,NA
20213,1980,長野県 飯山市,15534,3438,NA
20214,1980,長野県 茅野市,22600,6503,NA
20215,1980,長野県 塩尻市,29075,8447,NA
20217,1980,長野県 佐久市,46909,11695,NA
20218,1980,長野県 千曲市,31389,8242,NA
20219,1980,長野県 東御市,13725,3468,NA
20220,1980,長野県 安曇野市,39134,10270,NA
20303,1980,長野県 南佐久郡 小海町,3641,753,NA
20304,1980,長野県 南佐久郡 川上村,2332,529,NA
20305,1980,長野県 南佐久郡 南牧村,1752,373,NA
20306,1980,長野県 南佐久郡 南相木村,816,114,NA
20307,1980,長野県 南佐久郡 北相木村,630,102,NA
20309,1980,長野県 南佐久郡 佐久穂町,7326,1598,NA
20321,1980,長野県 北佐久郡 軽井沢町,7358,2007,NA
20323,1980,長野県 北佐久郡 御代田町,5032,1399,NA
20324,1980,長野県 北佐久郡 立科町,4155,978,NA
20349,1980,長野県 小県郡 青木村,2719,581,NA
20350,1980,長野県 小県郡 長和町,4142,888,NA
20361,1980,長野県 諏訪郡 下諏訪町,13884,4050,NA
20362,1980,長野県 諏訪郡 富士見町,7258,1713,NA
20363,1980,長野県 諏訪郡 原村,3098,767,NA
20382,1980,長野県 上伊那郡 辰野町,12242,3203,NA
20383,1980,長野県 上伊那郡 箕輪町,10159,2784,NA
20384,1980,長野県 上伊那郡 飯島町,5432,1365,NA
