id_muni2020,year,name_muni2020,cl_code_gender,pop_total,pop_age20_39,pop_ageunknown
1100,1980,北海道 札幌市,1,691057,258176,NA
1202,1980,北海道 函館市,1,163875,50527,NA
1203,1980,北海道 小樽市,1,84981,24113,NA
1204,1980,北海道 旭川市,1,171435,56223,28
1205,1980,北海道 室蘭市,1,74347,23335,4
1206,1980,北海道 釧路市,1,111783,36573,NA
1207,1980,北海道 帯広市,1,75628,25735,NA
1208,1980,北海道 北見市,1,63316,20426,NA
1209,1980,北海道 夕張市,1,20715,4366,NA
1210,1980,北海道 岩見沢市,1,45781,13714,NA
1211,1980,北海道 網走市,1,22076,6980,NA
1212,1980,北海道 留萌市,1,17743,5290,NA
1213,1980,北海道 苫小牧市,1,76000,26875,8
1214,1980,北海道 稚内市,1,26397,8256,NA
1215,1980,北海道 美唄市,1,18883,4949,1
1216,1980,北海道 芦別市,1,16005,3597,NA
1217,1980,北海道 江別市,1,43301,14391,39
1218,1980,北海道 赤平市,1,12451,2938,NA
1219,1980,北海道 紋別市,1,16621,5027,NA
1220,1980,北海道 士別市,1,15518,3943,NA
1221,1980,北海道 名寄市,1,20982,6204,NA
1222,1980,北海道 三笠市,1,11280,2486,NA
1223,1980,北海道 根室市,1,21044,6363,NA
1224,1980,北海道 千歳市,1,35544,14232,27
1225,1980,北海道 滝川市,1,25075,7723,8
1226,1980,北海道 砂川市,1,12382,3434,NA
1227,1980,北海道 歌志内市,1,4863,993,NA
1228,1980,北海道 深川市,1,16917,4158,NA
1229,1980,北海道 富良野市,1,13780,3617,NA
1230,1980,北海道 登別市,1,27929,8121,20
1231,1980,北海道 恵庭市,1,22072,7604,NA
1233,1980,北海道 伊達市,1,17407,4778,NA
1234,1980,北海道 北広島市,1,16944,5330,19
1235,1980,北海道 石狩市,1,20035,6278,NA
1236,1980,北海道 北斗市,1,18970,5498,NA
1303,1980,北海道 石狩振興局 当別町,1,8725,2739,NA
1304,1980,北海道 石狩振興局 新篠津村,1,2048,541,NA
1331,1980,北海道 渡島総合振興局 松前町,1,8758,2352,NA
1332,1980,北海道 渡島総合振興局 福島町,1,5866,1651,NA
1333,1980,北海道 渡島総合振興局 知内町,1,3684,1128,NA
1334,1980,北海道 渡島総合振興局 木古内町,1,4530,1153,NA
1337,1980,北海道 渡島総合振興局 七飯町,1,9961,2716,NA
1343,1980,北海道 渡島総合振興局 鹿部町,1,2532,678,NA
1345,1980,北海道 渡島総合振興局 森町,1,11149,2985,NA
1346,1980,北海道 渡島総合振興局 八雲町,1,12941,3716,NA
1347,1980,北海道 渡島総合振興局 長万部町,1,5288,1281,NA
1361,1980,北海道 檜山振興局 江差町,1,6617,1855,NA
1362,1980,北海道 檜山振興局 上ノ国町,1,4239,966,NA
1363,1980,北海道 檜山振興局 厚沢部町,1,3338,788,NA
1364,1980,北海道 檜山振興局 乙部町,1,3361,816,NA
1367,1980,北海道 檜山振興局 奥尻町,1,2757,796,NA
1370,1980,北海道 檜山振興局 今金町,1,4552,1191,NA
1371,1980,北海道 檜山振興局 せたな町,1,7724,1851,NA
1391,1980,北海道 後志総合振興局 島牧村,1,1532,299,NA
1392,1980,北海道 後志総合振興局 寿都町,1,2860,662,NA
1393,1980,北海道 後志総合振興局 黒松内町,1,2160,469,NA
1394,1980,北海道 後志総合振興局 蘭越町,1,3893,894,NA
1395,1980,北海道 後志総合振興局 ニセコ町,1,2201,497,NA
1396,1980,北海道 後志総合振興局 真狩村,1,1562,407,NA
1397,1980,北海道 後志総合振興局 留寿都村,1,1020,254,NA
1398,1980,北海道 後志総合振興局 喜茂別町,1,1946,459,NA
1399,1980,北海道 後志総合振興局 京極町,1,2095,522,NA
1400,1980,北海道 後志総合振興局 倶知安町,1,9452,3053,NA
1401,1980,北海道 後志総合振興局 共和町,1,3867,898,NA
1402,1980,北海道 後志総合振興局 岩内町,1,10478,2591,NA
1403,1980,北海道 後志総合振興局 泊村,1,1278,248,NA
1404,1980,北海道 後志総合振興局 神恵内村,1,1027,261,NA
1405,1980,北海道 後志総合振興局 積丹町,1,2309,466,NA
1406,1980,北海道 後志総合振興局 古平町,1,2780,602,NA
1407,1980,北海道 後志総合振興局 仁木町,1,2695,645,NA
1408,1980,北海道 後志総合振興局 余市町,1,12746,3335,NA
1409,1980,北海道 後志総合振興局 赤井川村,1,732,156,NA
1423,1980,北海道 空知総合振興局 南幌町,1,2660,721,NA
1424,1980,北海道 空知総合振興局 奈井江町,1,4129,1100,NA
1425,1980,北海道 空知総合振興局 上砂川町,1,5294,1106,NA
1427,1980,北海道 空知総合振興局 由仁町,1,4316,1042,NA
1428,1980,北海道 空知総合振興局 長沼町,1,6608,1770,NA
1429,1980,北海道 空知総合振興局 栗山町,1,8398,2192,NA
1430,1980,北海道 空知総合振興局 月形町,1,2676,624,NA
1431,1980,北海道 空知総合振興局 浦臼町,1,1775,422,NA
1432,1980,北海道 空知総合振興局 新十津川町,1,4528,1039,NA
1433,1980,北海道 空知総合振興局 妹背牛町,1,2962,715,NA
1434,1980,北海道 空知総合振興局 秩父別町,1,2011,472,NA
1436,1980,北海道 空知総合振興局 雨竜町,1,1988,432,NA
1437,1980,北海道 空知総合振興局 北竜町,1,1746,396,NA
1438,1980,北海道 空知総合振興局 沼田町,1,3005,690,NA
1452,1980,北海道 上川総合振興局 鷹栖町,1,3684,902,NA
1453,1980,北海道 上川総合振興局 東神楽町,1,2663,719,NA
1454,1980,北海道 上川総合振興局 当麻町,1,4685,1127,NA
1455,1980,北海道 上川総合振興局 比布町,1,2821,685,NA
1456,1980,北海道 上川総合振興局 愛別町,1,2846,651,NA
1457,1980,北海道 上川総合振興局 上川町,1,4513,1157,NA
1458,1980,北海道 上川総合振興局 東川町,1,3764,970,NA
1459,1980,北海道 上川総合振興局 美瑛町,1,7165,1722,NA
1460,1980,北海道 上川総合振興局 上富良野町,1,7511,2480,NA
1461,1980,北海道 上川総合振興局 中富良野町,1,3423,831,NA
1462,1980,北海道 上川総合振興局 南富良野町,1,2266,535,NA
1463,1980,北海道 上川総合振興局 占冠村,1,850,190,NA
1464,1980,北海道 上川総合振興局 和寒町,1,3279,705,NA
1465,1980,北海道 上川総合振興局 剣淵町,1,2649,652,NA
1468,1980,北海道 上川総合振興局 下川町,1,3440,722,NA
1469,1980,北海道 上川総合振興局 美深町,1,4006,940,NA
1470,1980,北海道 上川総合振興局 音威子府村,1,1093,333,NA
1471,1980,北海道 上川総合振興局 中川町,1,1829,449,NA
1472,1980,北海道 上川総合振興局 幌加内町,1,1895,438,NA
1481,1980,北海道 留萌振興局 増毛町,1,3895,803,NA
1482,1980,北海道 留萌振興局 小平町,1,3130,664,NA
1483,1980,北海道 留萌振興局 苫前町,1,3198,666,NA
1484,1980,北海道 留萌振興局 羽幌町,1,6430,1578,NA
1485,1980,北海道 留萌振興局 初山別村,1,1174,264,NA
1486,1980,北海道 留萌振興局 遠別町,1,2657,622,NA
1487,1980,北海道 留萌振興局 天塩町,1,3260,950,NA
1511,1980,北海道 宗谷総合振興局 猿払村,1,1703,480,NA
1512,1980,北海道 宗谷総合振興局 浜頓別町,1,3210,998,NA
1513,1980,北海道 宗谷総合振興局 中頓別町,1,2066,511,NA
1514,1980,北海道 宗谷総合振興局 枝幸町,1,6758,1833,NA
1516,1980,北海道 宗谷総合振興局 豊富町,1,3338,986,6
1517,1980,北海道 宗谷総合振興局 礼文町,1,3016,793,NA
1518,1980,北海道 宗谷総合振興局 利尻町,1,2847,660,NA
1519,1980,北海道 宗谷総合振興局 利尻富士町,1,2957,705,NA
1520,1980,北海道 宗谷総合振興局 幌延町,1,2198,688,NA
1543,1980,北海道 オホーツク総合振興局 美幌町,1,13427,4161,NA
1544,1980,北海道 オホーツク総合振興局 津別町,1,4740,1075,NA
1545,1980,北海道 オホーツク総合振興局 斜里町,1,7785,2266,NA
1546,1980,北海道 オホーツク総合振興局 清里町,1,3318,818,NA
1547,1980,北海道 オホーツク総合振興局 小清水町,1,3813,999,NA
1549,1980,北海道 オホーツク総合振興局 訓子府町,1,3845,1078,NA
1550,1980,北海道 オホーツク総合振興局 置戸町,1,3178,716,NA
1552,1980,北海道 オホーツク総合振興局 佐呂間町,1,4211,1025,NA
1555,1980,北海道 オホーツク総合振興局 遠軽町,1,15036,4076,NA
1559,1980,北海道 オホーツク総合振興局 湧別町,1,6911,1695,NA
1560,1980,北海道 オホーツク総合振興局 滝上町,1,2768,569,NA
1561,1980,北海道 オホーツク総合振興局 興部町,1,3246,869,NA
1562,1980,北海道 オホーツク総合振興局 西興部村,1,808,160,NA
1563,1980,北海道 オホーツク総合振興局 雄武町,1,3438,925,NA
1564,1980,北海道 オホーツク総合振興局 大空町,1,4764,1253,NA
1571,1980,北海道 胆振総合振興局 豊浦町,1,3068,690,NA
1575,1980,北海道 胆振総合振興局 壮瞥町,1,2117,503,NA
1578,1980,北海道 胆振総合振興局 白老町,1,12071,3537,2
1581,1980,北海道 胆振総合振興局 厚真町,1,3403,843,1
1584,1980,北海道 胆振総合振興局 洞爺湖町,1,6719,1787,NA
1585,1980,北海道 胆振総合振興局 安平町,1,5681,1590,NA
1586,1980,北海道 胆振総合振興局 むかわ町,1,7307,1966,NA
1601,1980,北海道 日高振興局 日高町,1,9409,2687,NA
1602,1980,北海道 日高振興局 平取町,1,4203,1004,NA
1604,1980,北海道 日高振興局 新冠町,1,3873,1095,NA
1607,1980,北海道 日高振興局 浦河町,1,9538,2662,NA
1608,1980,北海道 日高振興局 様似町,1,3889,1021,NA
1609,1980,北海道 日高振興局 えりも町,1,3746,1129,NA
1610,1980,北海道 日高振興局 新ひだか町,1,16664,4847,NA
1631,1980,北海道 十勝総合振興局 音更町,1,15160,4622,NA
1632,1980,北海道 十勝総合振興局 士幌町,1,3485,942,NA
1633,1980,北海道 十勝総合振興局 上士幌町,1,3730,948,NA
1634,1980,北海道 十勝総合振興局 鹿追町,1,3445,1038,NA
1635,1980,北海道 十勝総合振興局 新得町,1,4823,1289,NA
1636,1980,北海道 十勝総合振興局 清水町,1,6643,1746,NA
1637,1980,北海道 十勝総合振興局 芽室町,1,8214,2272,NA
1638,1980,北海道 十勝総合振興局 中札内村,1,1915,514,NA
1639,1980,北海道 十勝総合振興局 更別村,1,1784,431,NA
1641,1980,北海道 十勝総合振興局 大樹町,1,4133,1093,NA
1642,1980,北海道 十勝総合振興局 広尾町,1,5740,1640,NA
1643,1980,北海道 十勝総合振興局 幕別町,1,11029,3161,NA
1644,1980,北海道 十勝総合振興局 池田町,1,5860,1514,NA
1645,1980,北海道 十勝総合振興局 豊頃町,1,2903,707,NA
1646,1980,北海道 十勝総合振興局 本別町,1,6537,1718,NA
1647,1980,北海道 十勝総合振興局 足寄町,1,6293,1577,NA
1648,1980,北海道 十勝総合振興局 陸別町,1,2501,586,NA
1649,1980,北海道 十勝総合振興局 浦幌町,1,4809,1238,NA
1661,1980,北海道 釧路総合振興局 釧路町,1,6952,2555,NA
1662,1980,北海道 釧路総合振興局 厚岸町,1,7903,2157,NA
1663,1980,北海道 釧路総合振興局 浜中町,1,4579,1317,NA
1664,1980,北海道 釧路総合振興局 標茶町,1,6144,1720,NA
1665,1980,北海道 釧路総合振興局 弟子屈町,1,5958,1690,NA
1667,1980,北海道 釧路総合振興局 鶴居村,1,1334,364,NA
1668,1980,北海道 釧路総合振興局 白糠町,1,7141,1989,NA
1691,1980,北海道 根室振興局 別海町,1,9800,3169,NA
1692,1980,北海道 根室振興局 中標津町,1,10634,3632,NA
1693,1980,北海道 根室振興局 標津町,1,4029,1240,NA
1694,1980,北海道 根室振興局 羅臼町,1,4480,1479,NA
2201,1980,青森県 青森市,1,147948,47096,NA
2202,1980,青森県 弘前市,1,91302,27936,NA
2203,1980,青森県 八戸市,1,120304,39522,NA
2204,1980,青森県 黒石市,1,19317,5634,NA
2205,1980,青森県 五所川原市,1,32736,9134,NA
2206,1980,青森県 十和田市,1,32596,10455,NA
2207,1980,青森県 三沢市,1,20019,6647,NA
2208,1980,青森県 むつ市,1,34878,10986,NA
2209,1980,青森県 つがる市,1,22665,6200,NA
2210,1980,青森県 平川市,1,18695,5228,NA
2301,1980,青森県 東津軽郡 平内町,1,8551,2466,1
2303,1980,青森県 東津軽郡 今別町,1,3508,932,NA
2304,1980,青森県 東津軽郡 蓬田村,1,2078,549,NA
2307,1980,青森県 東津軽郡 外ヶ浜町,1,7564,2132,NA
2321,1980,青森県 西津軽郡 鰺ヶ沢町,1,8301,2114,NA
2323,1980,青森県 西津軽郡 深浦町,1,7366,1744,NA
2343,1980,青森県 中津軽郡 西目屋村,1,1362,350,NA
2361,1980,青森県 南津軽郡 藤崎町,1,8642,2471,NA
2362,1980,青森県 南津軽郡 大鰐町,1,7790,2104,NA
2367,1980,青森県 南津軽郡 田舎館村,1,4778,1322,NA
2381,1980,青森県 北津軽郡 板柳町,1,9270,2492,NA
2384,1980,青森県 北津軽郡 鶴田町,1,8107,2140,NA
2387,1980,青森県 北津軽郡 中泊町,1,9905,2767,NA
2401,1980,青森県 上北郡 野辺地町,1,8864,2592,NA
2402,1980,青森県 上北郡 七戸町,1,10869,3082,NA
2405,1980,青森県 上北郡 六戸町,1,5138,1509,NA
2406,1980,青森県 上北郡 横浜町,1,3188,812,NA
2408,1980,青森県 上北郡 東北町,1,10892,3097,NA
2411,1980,青森県 上北郡 六ヶ所村,1,5463,1524,NA
2412,1980,青森県 上北郡 おいらせ町,1,8533,2614,NA
2423,1980,青森県 下北郡 大間町,1,3872,1123,NA
2424,1980,青森県 下北郡 東通村,1,5024,1398,NA
2425,1980,青森県 下北郡 風間浦村,1,1955,507,NA
2426,1980,青森県 下北郡 佐井村,1,2013,535,NA
2441,1980,青森県 三戸郡 三戸町,1,7341,1911,NA
2442,1980,青森県 三戸郡 五戸町,1,11401,3117,NA
2443,1980,青森県 三戸郡 田子町,1,4152,1035,NA
2445,1980,青森県 三戸郡 南部町,1,11898,3146,NA
2446,1980,青森県 三戸郡 階上町,1,5128,1625,NA
2450,1980,青森県 三戸郡 新郷村,1,2031,509,NA
3201,1980,岩手県 盛岡市,1,132438,45331,NA
3202,1980,岩手県 宮古市,1,37997,10400,NA
3203,1980,岩手県 大船渡市,1,24479,6941,NA
3205,1980,岩手県 花巻市,1,50625,14055,NA
3206,1980,岩手県 北上市,1,37117,11215,NA
3207,1980,岩手県 久慈市,1,21241,5881,NA
3208,1980,岩手県 遠野市,1,18077,4510,NA
3209,1980,岩手県 一関市,1,71450,18335,NA
3210,1980,岩手県 陸前高田市,1,13787,3294,NA
3211,1980,岩手県 釜石市,1,31713,8601,3
3213,1980,岩手県 二戸市,1,18173,4783,NA
3214,1980,岩手県 八幡平市,1,17240,4910,NA
3215,1980,岩手県 奥州市,1,62452,17021,NA
3216,1980,岩手県 滝沢市,1,13317,4950,NA
3301,1980,岩手県 岩手郡 雫石町,1,9050,2710,NA
3302,1980,岩手県 岩手郡 葛巻町,1,5744,1353,NA
3303,1980,岩手県 岩手郡 岩手町,1,9919,2586,NA
3321,1980,岩手県 紫波郡 紫波町,1,13407,3895,NA
3322,1980,岩手県 紫波郡 矢巾町,1,8528,2811,NA
3366,1980,岩手県 和賀郡 西和賀町,1,4765,1078,NA
3381,1980,岩手県 胆沢郡 金ケ崎町,1,7241,1968,NA
3402,1980,岩手県 西磐井郡 平泉町,1,4430,1240,NA
3441,1980,岩手県 気仙郡 住田町,1,4344,991,NA
3461,1980,岩手県 上閉伊郡 大槌町,1,10336,2834,NA
3482,1980,岩手県 下閉伊郡 山田町,1,12428,3275,NA
3483,1980,岩手県 下閉伊郡 岩泉町,1,8736,2003,NA
3484,1980,岩手県 下閉伊郡 田野畑村,1,2581,720,NA
3485,1980,岩手県 下閉伊郡 普代村,1,2030,597,NA
3501,1980,岩手県 九戸郡 軽米町,1,6629,1612,NA
3503,1980,岩手県 九戸郡 野田村,1,2407,531,NA
3506,1980,岩手県 九戸郡 九戸村,1,4098,1077,NA
3507,1980,岩手県 九戸郡 洋野町,1,11673,3078,NA
3524,1980,岩手県 二戸郡 一戸町,1,10008,2523,NA
4100,1980,宮城県 仙台市,1,393642,143386,NA
4202,1980,宮城県 石巻市,1,90490,26661,NA
4203,1980,宮城県 塩竈市,1,29488,8988,3
4205,1980,宮城県 気仙沼市,1,44966,13116,NA
4206,1980,宮城県 白石市,1,19950,5672,NA
4207,1980,宮城県 名取市,1,24687,7792,2
4208,1980,宮城県 角田市,1,16546,4960,NA
4209,1980,宮城県 多賀城市,1,26354,9641,NA
4211,1980,宮城県 岩沼市,1,17357,5891,NA
4212,1980,宮城県 登米市,1,47860,13082,NA
4213,1980,宮城県 栗原市,1,46106,12021,NA
4214,1980,宮城県 東松島市,1,18289,5902,NA
4215,1980,宮城県 大崎市,1,63063,18794,NA
4216,1980,宮城県 富谷市,1,6915,2293,NA
4301,1980,宮城県 刈田郡 蔵王町,1,6781,1907,NA
4302,1980,宮城県 刈田郡 七ヶ宿町,1,1410,300,NA
4321,1980,宮城県 柴田郡 大河原町,1,9487,3019,NA
4322,1980,宮城県 柴田郡 村田町,1,6599,1996,NA
4323,1980,宮城県 柴田郡 柴田町,1,16069,5557,NA
4324,1980,宮城県 柴田郡 川崎町,1,5264,1574,NA
4341,1980,宮城県 伊具郡 丸森町,1,10330,2680,NA
4361,1980,宮城県 亘理郡 亘理町,1,13525,4156,NA
4362,1980,宮城県 亘理郡 山元町,1,8705,2550,NA
4401,1980,宮城県 宮城郡 松島町,1,8426,2421,NA
4404,1980,宮城県 宮城郡 七ヶ浜町,1,8247,2664,NA
4406,1980,宮城県 宮城郡 利府町,1,5496,1822,NA
4421,1980,宮城県 黒川郡 大和町,1,9524,3016,NA
4422,1980,宮城県 黒川郡 大郷町,1,5057,1540,NA
4424,1980,宮城県 黒川郡 大衡村,1,2575,795,NA
4444,1980,宮城県 加美郡 色麻町,1,4409,1299,NA
4445,1980,宮城県 加美郡 加美町,1,15216,4300,NA
4501,1980,宮城県 遠田郡 涌谷町,1,10432,3238,NA
4505,1980,宮城県 遠田郡 美里町,1,13673,4036,NA
4581,1980,宮城県 牡鹿郡 女川町,1,8090,2326,NA
4606,1980,宮城県 本吉郡 南三陸町,1,10875,2969,NA
5201,1980,秋田県 秋田市,1,147553,49155,NA
5202,1980,秋田県 能代市,1,35937,9698,NA
5203,1980,秋田県 横手市,1,58124,15720,NA
5204,1980,秋田県 大館市,1,45461,12394,NA
5206,1980,秋田県 男鹿市,1,22981,6503,NA
5207,1980,秋田県 湯沢市,1,31370,8291,NA
5209,1980,秋田県 鹿角市,1,21618,5668,NA
5210,1980,秋田県 由利本荘市,1,45953,13386,NA
5211,1980,秋田県 潟上市,1,15797,4951,NA
5212,1980,秋田県 大仙市,1,51192,14048,NA
5213,1980,秋田県 北秋田市,1,24501,6119,NA
5214,1980,秋田県 にかほ市,1,14937,4340,NA
5215,1980,秋田県 仙北市,1,18888,5344,NA
5303,1980,秋田県 鹿角郡 小坂町,1,4973,1189,NA
5327,1980,秋田県 北秋田郡 上小阿仁村,1,2074,467,NA
5346,1980,秋田県 山本郡 藤里町,1,2798,695,NA
5348,1980,秋田県 山本郡 三種町,1,12473,3503,NA
5349,1980,秋田県 山本郡 八峰町,1,5465,1457,NA
5361,1980,秋田県 南秋田郡 五城目町,1,7622,1978,NA
5363,1980,秋田県 南秋田郡 八郎潟町,1,3925,1154,NA
5366,1980,秋田県 南秋田郡 井川町,1,3091,872,NA
5368,1980,秋田県 南秋田郡 大潟村,1,1705,483,NA
5434,1980,秋田県 仙北郡 美郷町,1,12625,3513,NA
5463,1980,秋田県 雄勝郡 羽後町,1,10398,2845,NA
5464,1980,秋田県 雄勝郡 東成瀬村,1,1942,523,NA
6201,1980,山形県 山形市,1,114535,35499,5
6202,1980,山形県 米沢市,1,45209,13566,NA
6203,1980,山形県 鶴岡市,1,73338,20390,NA
6204,1980,山形県 酒田市,1,60337,17558,NA
6205,1980,山形県 新庄市,1,20751,5882,NA
6206,1980,山形県 寒河江市,1,19782,5594,NA
6207,1980,山形県 上山市,1,18577,5023,NA
6208,1980,山形県 村山市,1,15746,4201,NA
6209,1980,山形県 長井市,1,16147,4386,1
6210,1980,山形県 天童市,1,25240,7541,NA
6211,1980,山形県 東根市,1,20247,6034,NA
6212,1980,山形県 尾花沢市,1,12456,3464,NA
6213,1980,山形県 南陽市,1,17548,4858,NA
6301,1980,山形県 東村山郡 山辺町,1,6865,1922,NA
6302,1980,山形県 東村山郡 中山町,1,5620,1562,NA
6321,1980,山形県 西村山郡 河北町,1,10559,2828,NA
6322,1980,山形県 西村山郡 西川町,1,4712,1197,NA
6323,1980,山形県 西村山郡 朝日町,1,5483,1354,NA
6324,1980,山形県 西村山郡 大江町,1,5526,1408,NA
6341,1980,山形県 北村山郡 大石田町,1,5213,1460,NA
6361,1980,山形県 最上郡 金山町,1,3926,1126,NA
6362,1980,山形県 最上郡 最上町,1,6445,1845,NA
6363,1980,山形県 最上郡 舟形町,1,3940,1170,NA
6364,1980,山形県 最上郡 真室川町,1,6229,1696,NA
6365,1980,山形県 最上郡 大蔵村,1,2615,714,NA
6366,1980,山形県 最上郡 鮭川村,1,3212,948,NA
6367,1980,山形県 最上郡 戸沢村,1,3707,979,NA
6381,1980,山形県 東置賜郡 高畠町,1,13326,3758,NA
6382,1980,山形県 東置賜郡 川西町,1,10921,3162,NA
6401,1980,山形県 西置賜郡 小国町,1,5972,1611,NA
6402,1980,山形県 西置賜郡 白鷹町,1,9138,2441,NA
6403,1980,山形県 西置賜郡 飯豊町,1,4973,1405,NA
6426,1980,山形県 東田川郡 三川町,1,4059,1180,NA
6428,1980,山形県 東田川郡 庄内町,1,13378,3730,NA
6461,1980,山形県 飽海郡 遊佐町,1,9675,2722,NA
7201,1980,福島県 福島市,1,131587,40809,NA
7202,1980,福島県 会津若松市,1,62020,17652,NA
7203,1980,福島県 郡山市,1,142005,48393,45
7204,1980,福島県 いわき市,1,165622,47564,1
7205,1980,福島県 白河市,1,29147,8846,NA
7207,1980,福島県 須賀川市,1,33746,10113,NA
7208,1980,福島県 喜多方市,1,29212,7569,NA
7209,1980,福島県 相馬市,1,18333,5033,NA
7210,1980,福島県 二本松市,1,32441,9135,NA
7211,1980,福島県 田村市,1,23829,6309,NA
7212,1980,福島県 南相馬市,1,35773,10229,NA
7213,1980,福島県 伊達市,1,36351,10005,NA
7214,1980,福島県 本宮市,1,13422,3931,NA
7301,1980,福島県 伊達郡 桑折町,1,7075,1926,NA
7303,1980,福島県 伊達郡 国見町,1,5839,1585,NA
7308,1980,福島県 伊達郡 川俣町,1,10281,2785,NA
7322,1980,福島県 安達郡 大玉村,1,3821,1119,NA
7342,1980,福島県 岩瀬郡 鏡石町,1,5745,1690,NA
7344,1980,福島県 岩瀬郡 天栄村,1,3304,1004,NA
7362,1980,福島県 南会津郡 下郷町,1,5132,1321,NA
7364,1980,福島県 南会津郡 檜枝岐村,1,372,99,NA
7367,1980,福島県 南会津郡 只見町,1,3494,735,NA
7368,1980,福島県 南会津郡 南会津町,1,11695,2849,NA
7402,1980,福島県 耶麻郡 北塩原村,1,1873,530,NA
7405,1980,福島県 耶麻郡 西会津町,1,5555,1219,NA
7407,1980,福島県 耶麻郡 磐梯町,1,2188,556,NA
7408,1980,福島県 耶麻郡 猪苗代町,1,9537,2477,NA
7421,1980,福島県 河沼郡 会津坂下町,1,9818,2550,NA
7422,1980,福島県 河沼郡 湯川村,1,1799,474,NA
7423,1980,福島県 河沼郡 柳津町,1,2725,636,NA
7444,1980,福島県 大沼郡 三島町,1,1637,376,NA
7445,1980,福島県 大沼郡 金山町,1,2372,447,NA
7446,1980,福島県 大沼郡 昭和村,1,1269,261,NA
7447,1980,福島県 大沼郡 会津美里町,1,13339,3495,NA
7461,1980,福島県 西白河郡 西郷村,1,6355,2019,NA
7464,1980,福島県 西白河郡 泉崎村,1,2768,824,NA
7465,1980,福島県 西白河郡 中島村,1,2121,623,NA
7466,1980,福島県 西白河郡 矢吹町,1,8655,2627,NA
7481,1980,福島県 東白川郡 棚倉町,1,7736,2073,NA
7482,1980,福島県 東白川郡 矢祭町,1,3877,937,NA
7483,1980,福島県 東白川郡 塙町,1,5840,1419,NA
7484,1980,福島県 東白川郡 鮫川村,1,2738,674,NA
7501,1980,福島県 石川郡 石川町,1,10580,2933,1
7502,1980,福島県 石川郡 玉川村,1,3685,1133,NA
7503,1980,福島県 石川郡 平田村,1,4305,1192,NA
7504,1980,福島県 石川郡 浅川町,1,3611,993,NA
7505,1980,福島県 石川郡 古殿町,1,3912,955,NA
7521,1980,福島県 田村郡 三春町,1,9272,2491,NA
7522,1980,福島県 田村郡 小野町,1,6763,1801,NA
7541,1980,福島県 双葉郡 広野町,1,2651,835,NA
7542,1980,福島県 双葉郡 楢葉町,1,4133,1221,NA
7543,1980,福島県 双葉郡 富岡町,1,7722,2652,NA
7544,1980,福島県 双葉郡 川内村,1,2068,557,NA
7545,1980,福島県 双葉郡 大熊町,1,4885,1739,NA
7546,1980,福島県 双葉郡 双葉町,1,4088,1329,NA
7547,1980,福島県 双葉郡 浪江町,1,10941,3181,NA
7548,1980,福島県 双葉郡 葛尾村,1,1001,265,NA
7561,1980,福島県 相馬郡 新地町,1,4275,1195,NA
7564,1980,福島県 相馬郡 飯舘村,1,4235,1163,NA
8201,1980,茨城県 水戸市,1,117068,38061,NA
8202,1980,茨城県 日立市,1,108314,35547,NA
8203,1980,茨城県 土浦市,1,60112,19778,NA
8204,1980,茨城県 古河市,1,59103,19658,NA
8205,1980,茨城県 石岡市,1,37364,11203,NA
8207,1980,茨城県 結城市,1,24347,7631,NA
8208,1980,茨城県 龍ケ崎市,1,21603,6949,NA
8210,1980,茨城県 下妻市,1,19339,5900,NA
8211,1980,茨城県 常総市,1,30013,9176,NA
8212,1980,茨城県 常陸太田市,1,28731,7252,NA
8214,1980,茨城県 高萩市,1,15932,4896,NA
8215,1980,茨城県 北茨城市,1,23309,6974,1
8216,1980,茨城県 笠間市,1,35821,10579,NA
8217,1980,茨城県 取手市,1,48650,15981,NA
8219,1980,茨城県 牛久市,1,20083,6228,2
8220,1980,茨城県 つくば市,1,66237,24006,NA
8221,1980,茨城県 ひたちなか市,1,63213,21111,NA
8222,1980,茨城県 鹿嶋市,1,26745,10590,NA
8223,1980,茨城県 潮来市,1,14228,4422,NA
8224,1980,茨城県 守谷市,1,8880,2910,NA
8225,1980,茨城県 常陸大宮市,1,24477,6176,NA
8226,1980,茨城県 那珂市,1,21884,6188,NA
